SEMS_ACTIVE_SITES.RG,SEMS_ACTIVE_SITES.SITE_ID,SEMS_ACTIVE_SITES.SITE_EPA_ID,SEMS_ACTIVE_SITES.SITE_NAME,SEMS_ACTIVE_SITES.SITE_STRT_ADRS1,SEMS_ACTIVE_SITES.SITE_STRT_ADRS2,SEMS_ACTIVE_SITES.SITE_CITY_NAME,SEMS_ACTIVE_SITES.SITE_STATE,SEMS_ACTIVE_SITES.SITE_ZIP_CODE,SEMS_ACTIVE_SITES.SITE_CONG_DISTRICT,SEMS_ACTIVE_SITES.SITE_CNTY_NAME,SEMS_ACTIVE_SITES.SITE_FIPS_CODE,SEMS_ACTIVE_SITES.LATITUDE,SEMS_ACTIVE_SITES.LONGITUDE,SEMS_ACTIVE_SITES.ALT_AGREEMENT,SEMS_ACTIVE_SITES.NPL,SEMS_ACTIVE_SITES.FF,SEMS_ACTIVE_SITES.NON_NPL_STATUS
8,802201,NDN000802201,BLACKTAIL CREEK SPILL,Blacktail Creek into Little Muddy River,,MARMON,ND,58801,1,WILLIAMS,38105,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
8,802579,NDN000802579,NORTH DAKOTA CARBOFURAN,Near intersection of 94th St. SE and 151st Ave. SE,,LIDGERWOOD,ND,58053,1,RICHLAND,38077,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
8,802972,NDN000802972,CANADIAN PACIFIC RR SULPHURIC ACID SPILL,SEVERAL MILES WEST OF KENSAL,,KENSAL,ND,58455,1,STUTSMAN,38093,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
8,801620,SD0001992601,BIG SIOUX RIVER WATERSHED SITE,ENTIRE LENGTH OF RIVER IN SD,,SIOUX FALLS,SD,57103,1,MINNEHAHA,46099,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,900097,CA9151990208,FEDERAL CORRECTION INSTITUTION,5701 8TH ST CAMP PARKS,,DUBLIN,CA,94568,9,ALAMEDA,6001,,,N,Not on the NPL,Y,"Fed Fac Preliminary Assessment Review Start Needed"
9,902797,CA9170023130,CORONADO NAVAL AMPHIBIOUS BASE,ROUTE 75 ON THE STRAND,,SAN DIEGO,CA,92155,,SAN DIEGO,6073,,,N,Not on the NPL,Y,"Fed Fac Site Inspection Review Start Needed"
9,902798,CA9170024740,MARINE CORPS AIR STATION MIRAMAR,"45249 Miramar Way, B-6306",,SAN DIEGO,CA,92145,41,SAN DIEGO,6073,,,N,Not on the NPL,Y,"Other Cleanup Activity: Federal Facility-Lead Cleanup"
9,902799,CA9170027271,PACIFIC MISSILE TEST CTR,NAVAL AIR STATION - POINT MUGU,,POINT MUGU NAWC,CA,93042,20,VENTURA,6111,,,N,Not on the NPL,Y,"Other Cleanup Activity: Federal Facility-Lead Cleanup"
9,902800,CA9170090022,TUSTIN MARINE CORPS AIR STATION,USMC AIR STA,,TUSTIN,CA,92780,40,ORANGE,6059,,,N,Not on the NPL,Y,"Other Cleanup Activity: Federal Facility-Lead Cleanup"
9,902801,CA9170090055,NAVAL RADIO TRANSMITTING FACIL,RADIO STA RD,,DIXON,CA,95620,4,SOLANO,6095,,,N,Not on the NPL,Y,"Other Cleanup Activity: Federal Facility-Lead Cleanup"
9,902804,CA9570090135,CHICO ARPT,COHASSETT HWY,,CHICO,CA,95926,2,BUTTE,6007,,,N,Not on the NPL,Y,"Fed Fac Site Inspection Review Start Needed"
9,903447,CA9690308730,US COAST GUARD BASE - TERMINAL ISLAND,1801 SEASIDE AVE,,SAN PEDRO,CA,90731,32,LOS ANGELES,6037,,,N,Not on the NPL,Y,"Fed Fac Site Inspection Review Start Needed"
9,903438,CA9800013030,JET PROPULSION LABORATORY (NASA),4800 OAK GROVE DR,,PASADENA,CA,91109,27,LOS ANGELES,6037,34.201185,-118.167434,N,Currently on the Final NPL,Y,
9,908588,CA9890090401,OXNARD FACILITY,1235 E. WOOLEY STREET,,OXNARD,CA,94304,,VENTURA,6111,,,N,Not on the NPL,Y,"Fed Fac Preliminary Assessment Review  Ongoing"
9,905807,CAC000961552,EASY SEWING CO.  (SEE JADE),5716 MCKINLEY AVENUE,,LOS ANGELES,CA,90011,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,900893,CAD000042879,CAPRI PUMPING SERV,3128 WHITTIER BLVD,,LOS ANGELES,CA,90023,25,LOS ANGELES,6037,,,N,Not on the NPL,N,"Site Reassessment Start Needed"
9,900899,CAD000074120,MGM BRAKES,HWY 101 & SANTANA RD,,CLOVERDALE,CA,95425,"01,2",SONOMA,6097,38.784,-123.0109,N,Deleted from the Final NPL,N,
9,900907,CAD000097287,ABEX CORP REMCO HYDRAULICS PLT,934 S MAIN ST,,WILLITS,CA,95490,2,MENDOCINO,6045,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,905129,CAD000568865,GARDENA VALLEY DUMP NO 4,833 WEST TORRANCE BLVD,,TORRANCE,CA,90502,31,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,900912,CAD000606541,SAN BERNARDINO CO LDFL,LA CADENA & TROPICO RANCHO AVE,,COLTON,CA,92324,15,SAN BERNARDINO,6071,,,N,Not on the NPL,Y,"Other Cleanup Activity: State-Lead Cleanup"
9,900917,CAD000625731,J.H. BAXTER & CO.,422 MILL ST,,WEED,CA,96094,"01,02",SISKIYOU,6093,41.4364,-122.3707,N,Currently on the Final NPL,N,
9,900923,CAD000626176,DEL NORTE PESTICIDE STORAGE,2650 WASHINGTON BLVD,,CRESCENT CITY,CA,95531,"01,2",DEL NORTE,6015,41.773331,-124.2317,N,Deleted from the Final NPL,N,
9,900929,CAD000627109,WICKES FOREST INDUSTRIES,EDWARDS & A STREETS,,ELMIRA,CA,95625,4,SOLANO,6095,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,903628,CAD000628099,BAXTER HEALTHCARE CORP. SITE,4401 FOXDALE AVE,,IRWINDALE,CA,91706,30,LOS ANGELES,6037,,,N,Site is Part of NPL Site,N,
9,905319,CAD000629923,GREY EAGLE MINE,BORDERING INDIAN CREEK; 5 MI NORTH OF,,HAPPY CAMP,CA,96039,2,SISKIYOU,6093,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,903593,CAD000775593,FMC AG CHEMICAL,1409 E. MAIN ST,,SANTA PAULA,CA,93060,19,VENTURA,6111,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,903319,CAD001216548,JENNINGS A DIV OF FL IND INC,970 MCLAUGHLIN AVE,,SAN JOSE,CA,95122,10,SANTA CLARA,6085,,,N,Not on the NPL,N,"Deferred to RCRA (Subtitle C)"
9,900956,CAD001864081,WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLANT),401 HENDY AVENUE,,SUNNYVALE,CA,95117,"14,17",SANTA CLARA,6085,37.3787,-122.0225,N,Currently on the Final NPL,N,
9,903196,CAD001868652,INMONT CORP,1244 N LEMON ST,,ANAHEIM,CA,92805,39,ORANGE,6059,,,N,Not on the NPL,N,"PA Start Needed"
9,900962,CAD003944782,"KCAC, INC. - UNION CARBIDE CO.",52103 CATTLEMEN RD.,,KING CITY,CA,93930,16,MONTEREY,6053,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,905688,CAD004778742,AAD BAKERSFIELD SITE,3511 GILMORE AVENUE,,BAKERSFIELD,CA,93308,,KERN,6029,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,903530,CAD008236887,SOUTHWESTERN PORTLAND CEMENT-VICTORVILLE,16888 N 'E' ST,,VICTORVILLE,CA,92392,35,SAN BERNARDINO,6071,,,N,Not on the NPL,N,"SI Start Needed"
9,900993,CAD008242711,MONTROSE CHEMICAL CORP.,20201 S NORMANDIE AVE,,TORRANCE,CA,90502,"36,37,43",LOS ANGELES,6037,33.848331,-118.2983,N,Currently on the Final NPL,N,
9,905730,CAD008252355,NATIONAL AEROSOL PRODUCTS,2193 EAST 14TH STREET,,LOS ANGELES,CA,90021-2843,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,905657,CAD008253247,MODINE WESTERN INC.,6309 S. CENTRAL AVENUE,,LOS ANGELES,CA,90001,,LOS ANGELES,6037,,,N,Not on the NPL,N,"SI Start Needed"
9,904834,CAD008286551,ANADITE INC.,10647 GARFIELD AVE.,,SOUTH GATE,CA,90280,29,LOS ANGELES,6037,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,904831,CAD008287732,LOS ANGELES CHEMICAL (FORMER),4545 ARDINE ST.,,SOUTH GATE,CA,90280,29,LOS ANGELES,6037,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,901032,CAD008296402,RIVERSIDE CEMENT CO ORO GRANDE PLT,19409 NATIONAL TRL HWY,,ORO GRANDE,CA,92368,37,SAN BERNARDINO,6071,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,908520,CAD008297996,ALL METALS PROCESSING,264 W. SPAZIER AVE.,,BURBANK,CA,91506,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,901038,CAD008304412,DIE CASTING ID CORP,1304 S VARNEY,,BURBANK,CA,91502,24,LOS ANGELES,6037,,,N,Site is Part of NPL Site,N,
9,901039,CAD008305062,CROWN CITY PLATING CO.,4350 TEMPLE CITY BLVD,,EL MONTE,CA,91731,30,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905156,CAD008309890,NU-WAY PLATING,1805 SICHEL ST,,LOS ANGELES,CA,90031,30,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,906120,CAD008323073,UNITED STATES GYPSUM CO.,4500 ARDINE STREET,,SOUTH GATE,CA,90280,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,901054,CAD008326589,ALLIED CHEM CORP EL SEGUNDO WORKS,850 S SEPULVEDA BLVD,,EL SEGUNDO,CA,90245,27,LOS ANGELES,6037,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,900309,CAD008329963,NELSON NAME PLATE CO,3191 CASITAS AVE,,LOS ANGELES,CA,90039,24,LOS ANGELES,6037,,,N,Not on the NPL,N,"SI Start Needed"
9,909559,CAN000909559,FACTORY COMPRESSOR REBUILDERS,888 EAST FIRST STREET,,POMONA,CA,91766,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,909560,CAN000909560,INDIAN ISLAND,0.5 MILES NW OF EUREKA,,ARCATA,CA,,,HUMBOLDT,6023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,909562,CAN000909562,AERO CHROME PLATING SHOP FIRE,14660 ARMINTA STREET,,PANORAMA CITY,CA,91402,,SAN JOAQUIN,6077,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,909563,CAN000909563,SAMOA PULP MILL,1 TCF DRIVE North Spit of Humboldt Bay,,SAMOA,CA,95564,,HUMBOLDT,6023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,909576,CAN000909576,DC POWER MERCURY,9337 DOUGLAS DRIVE,,RIVERSIDE,CA,92503,,RIVERSIDE,6065,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,909577,CAN000909577,TUOLUMNE MIWOK HAZARDOUS WASTES,HANI LOOP ,TUOLUMNE RANCHERIA ,TUOLUMNE,CA,,,,,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,906124,CAN009564188,ANCHOR HOCKING CORP PLANT 8,8653 ATLANTIC AVE,,SOUTH GATE,CA,90280,,LOS ANGELES,6037,,,N,Not on the NPL,N,"PA Start Needed"
9,908387,CAR000017145,B & D AUTO SALVAGE,12301 E. VALLEY BLVD.,,EL MONTE,CA,91732,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,906033,CAR000018739,CALIFORNIA UNITED TERMINALS,1200 PIER E ST,,LONG BEACH,CA,90802,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905687,CAR000036921,AAD PARAMOUNT SITE,16613 MINNESOTA AVENUE,,PARAMOUNT,CA,90723,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,909490,CAR000055319,SIERRA PROCESS SYSTEMS,1400 NORRIS RD,,BAKERSFIELD,CA,93308,,KERN,6029,,,N,Not on the NPL,N,"SI Start Needed"
9,908502,CAR000066613,PARKS RESERVE FORCES TRAINING AREA,5TH STREET BLDG. 790,,DUBLIN,CA,96854,,ALAMEDA,6001,,,N,Not on the NPL,Y,"Fed Fac Preliminary Assessment Review Start Needed"
9,908943,CAR000098608,RIVERSIDE CHROME PLATING INC,4728 FELSPAR,,RIVERSIDE,CA,92509,,RIVERSIDE,6065,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,902529,CAR000238865,U.S. BORDER PATROL SAN DIEGO FIRING RANGE,2301 McCain Road,,SAN DIEGO,CA,92101,,SAN DIEGO,6073,,,N,Not on the NPL,Y,"Fed Fac Preliminary Assessment Review Start Needed"
9,905382,CASFD0905382,WATER ROCK GREASY DRUM,Postal Address is unavailable for the Site,,,CA,,,,,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905399,CASFD0905399,ONE SOURCE CHEMICAL EMERGENCY RESPONSE,3900 PIERCE ROAD,,BAKERSFIELD,CA,93308,,KERN,6029,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905404,CASFN0905404,ENFIELD CHEMICAL,77539 ENFIELD COURT,,PALM DESERT,CA,92211,,RIVERSIDE,6065,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905405,CASFN0905405,BARONA RESERVATION METHAMPHETAMINE DRUM,OFF WILCAT CANYON ROAD,NEAREST CROSS ST. FEATHER STONE CYN RD,LAKESIDE,CA,92040,52,SAN DIEGO,6073,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905406,CASFN0905406,WILDER RANCH BURN DUMP,WILDER RANCH STATE PARK,,SANTA CRUZ,CA,95060,,SANTA CRUZ,6087,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905407,CASFN0905407,MOUREN-LAURENS OIL,641 EAST COMPTON BLVD,,LOS ANGELES,CA,90001,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905417,CASFN0905417,CACTUS GOLD MINES COMPANY,CACTUS ROAD,,MOJAVE,CA,93502,,KERN,6029,,,N,Not on the NPL,N,"Addressed as Part of Another non-NPL Site"
9,905423,CASFN0905423,EARL MANUFACTURING,11862 BURKE ST,,SANTA FE SPRINGS,CA,90670,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,905435,CASFN0905435,NI INDUSTRIES,4900 S. BOYLE AVENUE,,VERNON,CA,90058,,LOS ANGELES,6037,,,N,Not on the NPL,N,"SI Start Needed"
9,905440,CASFN0905440,38TH AVENUE RADIATION SITE,BETWEEN 3090 AND 3108 38TH AVENUE,AT REDWOOD,SAN DIEGO,CA,92105,,SAN DIEGO,6073,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905443,CASFN0905443,K & L ANODIZING,1200 S VICTORY BLVD,,BURBANK,CA,91502,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,905444,CASFN0905444,LANCASTER RED MUNITIONS,Postal Address is unavailable for the Site,,LANCASTER,CA,93536,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905449,CASFN0905449,RABBIT SPRINGD DRUG LAB,36262 RABBIT SPRINGS ROAD,,LUCERNE VALLEY,CA,92356,,SAN BERNARDINO,6071,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905450,CASFN0905450,SAN GABRIEL RIVER RESPONSE,SAN GABRIEL RIVER,,CITY OF INDUSTRY,CA,91745,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905451,CASFN0905451,SANTA CLARITA GREENWASTE FIRE,PINE ST/SAN FERNANDO RD,,NEWHALL,CA,91321,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905453,CASFN0905453,TREMONT SUPPLY EXPLOSION,7235 TREMONT BLVD,,DIXON,CA,95620,,SOLANO,6095,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
9,905456,CASFN0905456,SOUTHERN CROSS MINE,0.5 MI N OF DUTCH FLAT,,DUTCH FLAT,CA,95714,,PLACER,6061,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905462,CASFN0905462,BENHAM & JOHNSON,340 DANIELS LANE,,BAKERSFIELD,CA,93307,,KERN,6029,,,N,Not on the NPL,N,"Referred to Removal - Needs Further Remedial Assessment"
9,905465,CASFN0905465,CHEVRON REFINERY FIRE,841 CHEVRON WAY,,RICHMOND,CA,94801,,CONTRA COSTA,6013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905473,CASFN0905473,PHILLIPS RANCH DISPOSAL,"RIO RANCHO RD, CORONA EXP WY,",POMONA FWY,POMONA,CA,91766,,LOS ANGELES,6037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,905474,CASFN0905474,RICHMOND TOWNHOUSE APARTMENTS,2889 PULLMAN AVENUE,,RICHMOND,CA,94804,,CONTRA COSTA,6013,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,905476,CASFN0905476,TROTTER APARTMENTS,829 W. OLIVE AVENUE,,MONROVIA,CA,91016,,LOS ANGELES,6037,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
9,905483,CASFN0905483,FREEWAY AUTO WRECKERS,1041 EAST 6TH STREET,,SANTA ANA,CA,92701,,ORANGE,6059,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
9,905494,CASFN0905494,POLAR STAR MINE,0.5 MI N OF DUTCH FLAT,,DUTCH FLAT,CA,95714,,PLACER,6061,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
9,905495,CASFN0905495,HOFER PROPERTY,OLD DAIRY MART ROAD,,SAN DIEGO,CA,90723,50,SAN DIEGO,6073,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
7,701756,MO3213720979,"FORT LEONARD WOOD, US ARMY MANEUVER SUPPORT CENTER",S. OF I-44 IN PULASKI CO.,,FT LEONARD WOOD,MO,65473-8944,4,PULASKI,29169,,,N,Not on the NPL,Y,"Referred to Removal - NFRAP"
7,701757,MO3213890012,LAKE CITY ARMY AMMUNITION PLANT (NORTHWEST LAGOON),JCT OF HWY 7 & HWY 78,,INDEPENDENCE,MO,64050,5,JACKSON,29095,39.103,-94.2783,N,Currently on the Final NPL,Y,
7,701763,MO4210021222,ST LOUIS (EX) ARMY AMMUNITION PLANT,4800 GOODFELLOW BLVD,,ST LOUIS,MO,63120,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701764,MO4210090003,MO-AVCRAD,2501 N LESTER JONES AVE,,SPRINGFIELD,MO,65803,7,GREENE,29077,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701765,MO4210090029,TYSON VALLEY (EX) ARMY POWDER STORAGE FARM,I-44 & ANTIRE RD,,EUREKA,MO,63025,2,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,701766,MO4210090052,LAKE CITY AAP - 65 W CENTRAL PORTION,65 W CENTRAL PORTION HWY 7 & 78,,INDEPENDENCE,MO,64050,4,JACKSON,29095,,,N,Site is Part of NPL Site,Y,
7,701767,MO4213820489,LAKE CITY AAP - HWY 7 & 78,JCT OF MO HWY 7 & HWY 78,,INDEPENDENCE,MO,64050,4,JACKSON,29095,,,N,Site is Part of NPL Site,Y,
7,701769,MO4570090023,DEFENSE MAPPING - 2ND ST.,3200 S 2ND ST,,ST LOUIS,MO,63118-3304,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701773,MO5210021288,WELDON SPRING FORMER ARMY ORDNANCE WORKS,ST HWY 94 2 MI S US 40,,ST. CHARLES,MO,63301,9,ST. CHARLES,29183,38.696389,-90.729161,N,Currently on the Final NPL,Y,
7,701777,MO6210022830,WELDON SPRINGS CHEMICAL PLANT,HWY 94 2 MI S US 40,,ST CHARLES,MO,63301,9,ST. CHARLES,29183,,,N,Site is Part of NPL Site,Y,
7,701778,MO6210490037,JOB  CORPS CENTER - ST LOUIS,E NATURAL BRIDGE AVE & GOODFELLOW BLVD,,ST LOUIS,MO,63120,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"Addressed as Part of Another non-NPL Site"
7,702704,MO7170090065,US MARINE CORPS,10810 NATURAL BRIDGE RD,,BRIDGETON,MO,63044-2314,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701783,MO7210090034,US ARMY PUBLICATION CENTER,1655 WOODSON RD,,OVERLAND,MO,63114,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"Addressed as Part of Another non-NPL Site"
7,701785,MO8151990035,US MEDICAL CENTER  FEDERAL PRISON SPRINGFIELD,1900 W SUNSHINE,,SPRINGFIELD,MO,65801,7,GREENE,29077,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701786,MO8210022465,ST LOUIS (EX) ORDNANCE PLANT,4300 GOODFELLOW BLVD,,ST LOUIS,MO,63120,1,ST. LOUIS,29189,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
7,701788,MO8571924549,WHITEMAN AIR FORCE BASE,SEC 33 T46N R24W,,WHITEMAN AFB,MO,65305,4,JOHNSON,29101,,,N,Not on the NPL,Y,"Referred to Removal - NFRAP"
7,701789,MO8750090013,FORT CROWDER (EX)  MILITARY INSTALLATION,D HWY,,NEOSHO,MO,64850,7,NEWTON,29145,,,N,Site is Part of NPL Site,Y,
7,701793,MO9571824292,RICHARDS GEBAUR AIR FORCE BASE,HWY 150 & US 71 HWY,,BELTON,MO,64012,4,CASS,29037,,,N,Not on the NPL,Y,"Referred to Removal - NFRAP"
7,701794,MO9890010524,DOE KANSAS CITY PLANT - BENDIX,200 E 95TH ST,,KANSAS CITY,MO,64114,5,JACKSON,29095,,,N,Not on the NPL,Y,"Deferred to RCRA (Subtitle C)"
7,700748,MOD000301168,NEOSHO DIGESTER,FLOWER BOX STP,,NEOSHO,MO,64850,7,NEWTON,29145,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700755,MOD000669150,ST JOE MINERALS CORP - INDIAN CREEK DIV,RT 185 6 MI W OF,,POTOSI,MO,63664,8,WASHINGTON,29221,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
7,702611,MOD000822601,CARTER CARBURETOR,2840 N SPRING AVE,,ST LOUIS,MO,63107,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700776,MOD000823252,ST JOE MINERALS CORP - VIBURNUM,ST JOE DR,,VIBURNUM,MO,65566,8,IRON,29093,,,N,Not on the NPL,N,"Addressed as Part of Another non-NPL Site"
7,700777,MOD000829705,CONSERVATION CHEMICAL CO.,3900 FRONT ST,,KANSAS CITY,MO,64120,5,JACKSON,29095,39.1279,-94.4722,N,Currently on the Final NPL,N,
7,702353,MOD000829721,WEBSTER GROVES FMGP,4118 SHREWSBURY AVE,,ST LOUIS,MO,63119,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,702922,MOD000830414,HCI CHEMTECH - ST. LOUIS,139 E SOPER ST,,ST LOUIS,MO,63111,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700780,MOD000830554,"WHEELING DISPOSAL SERVICE CO., INC., LANDFILL",OFF HWY K 1 1/2 MI S OF,,AMAZONIA,MO,64421,6,ANDREW,29003,39.875,-94.87,N,Deleted from the Final NPL,N,
7,700795,MOD006266373,HERCULANEUM LEAD SMELTER SITE,881 MAIN ST,,HERCULANEUM,MO,63048,3,JEFFERSON,29099,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700804,MOD006272355,CHEVRON CHEMICAL CO - MARYLAND HEIGHTS,2497 ADIE RD,,MARYLAND HEIGHTS,MO,63043,2,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,704229,MOD006273635,HOMER A. DOERR & SONS PLATING COMPANY,2408 N. LEFFINGWELL AVE,,ST. LOUIS,MO,63106,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700818,MOD006283808,MISSOURI METAL SHAPING CO,9970 PAGE AVE,,ST LOUIS,MO,63132-1431,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Addressed as Part of Another non-NPL Site"
7,700836,MOD006301790,ORBCO INC,1177 N MORLEY ST,,MOBERLY,MO,65270,9,RANDOLPH,29175,,,N,Not on the NPL,N,"SI Ongoing"
7,700838,MOD006306187,KING ADHESIVES CORP,5227 NORTHRUP AVE,,ST LOUIS,MO,63110,1,ST. LOUIS,29189,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
7,700845,MOD006333975,FINDETT CORP.,RR 7,,ST. CHARLES,MO,63301,2,ST. CHARLES,29183,,,N,Removed from Proposed NPL,N,
7,700848,MOD006851323,LAKE ROAD WAREHOUSE CO,INDUSTRIAL RD & LOWER LAKE RD,,ST JOSEPH,MO,64504,6,BUCHANAN,29021,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
7,700863,MOD007135965,FARMERS CHEMICAL CO,STATE LINE & BELLE CENTER RD,,JOPLIN,MO,64801,7,JASPER,29097,,,N,Site is Part of NPL Site,N,
7,700868,MOD007142623,UNION CARBIDE AGRICULTURAL PRODUCTS CO,317 FLORENCE RD,,ST JOSEPH,MO,64504,6,BUCHANAN,29021,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
7,700873,MOD007152903,LITTON SYSTEMS INC,4811 W KEARNEY ST,,SPRINGFIELD,MO,65803,7,GREENE,29077,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
7,700878,MOD007163108,NORTH-U DRIVE WELL CONTAMINATION,OLD HWY 13 RT 5,,SPRINGFIELD,MO,65801,7,GREENE,29077,37.271389,-93.317781,N,Deleted from the Final NPL,N,
7,700880,MOD007447196,POSITRONICS INC,208 W CENTER ST,,ROGERSVILLE,MO,65742,4,WEBSTER,29225,,,N,Site is Part of NPL Site,N,
7,700881,MOD007452154,SYNTEX FACILITY,299 Extention St.,,VERONA,MO,65769,7,LAWRENCE,29109,36.965,-93.798331,N,Currently on the Final NPL,N,
